0,0.177
47.8,8.943
47.85,5.704
47.9,3.059
47.95,1.091
48,0.402
48.05,0.103
48.1,0.036
48.15,0.181
48.2,0.352
48.25,0.222
48.3,0
48.35,0.034
48.4,0.099
48.45,0.074
48.5,0.003
48.55,0
48.6,0
48.65,0.002
48.7,0.007
48.75,0.006
48.8,0.084
48.85,0.126
48.9,0.05
48.95,0.075
49,0.108
49.05,0.184
49.1,0.033
49.15,0.004
49.2,0.032
49.25,0.135
49.3,0.144
49.35,0.108
49.4,0.538
49.45,0.566
49.5,0.003
49.55,0.096
49.6,0.146
49.65,0.195
49.7,0.288
49.75,0.18
49.8,0.272
49.85,0.005
49.9,0.015
49.95,0.02
50,0.135
50.05,0.2
50.1,0.061
50.15,0.113
50.2,0.329
50.25,0.531
50.3,0.36
50.35,0.398
50.4,0.151
50.45,0.062
50.5,0.113
50.55,0.167
50.6,0.101
50.65,0.175
50.7,0.188
50.75,0.223
50.8,0.006
50.85,0.132
50.9,0.308
50.95,0.165
51,0.136
51.05,0.302
51.1,0.149
51.15,0.113
51.2,0.201
51.25,0.15
51.3,0.192
51.35,0.158
51.4,0.187
51.45,0.173
51.5,0.133
51.55,0.008
51.6,0.077
51.65,0.169
51.7,0.089
51.75,0.139
51.8,0.218
51.85,0.023
51.9,0.053
51.95,0.151
52,0.224
52.05,0.223
52.1,0.135
52.15,0.076
52.2,0.02
52.25,0.127
52.3,0.241
52.35,0.183
52.4,0.09
52.45,0.014
52.5,0.067
52.55,0.073
52.6,0.066
52.65,0.188
52.7,0.149
52.75,0.005
52.8,0.037
52.85,0.087
52.9,0.064
52.95,0.017
53,0.005
53.05,0.051
53.1,0.11
53.15,0.057
53.2,0.062
53.25,0.143
53.3,0.133
53.35,0.135
53.4,0.146
53.45,0.183
53.5,0.268
53.55,0.298
53.6,0.295
53.65,0.342
53.7,0.241
53.75,0.638
53.8,0.978
53.85,1.199
53.9,1.181
53.95,1.279
54,1.499
54.05,1.549
54.1,1.173
54.15,0.605
54.2,1.657
54.25,2.326
54.3,3.076
54.35,3.925
54.4,3.818
54.45,3.349
54.5,3.359
54.55,2.577
54.6,1.161
54.65,0.086
54.7,0.215
54.75,0.227
54.8,0.163
54.85,0.052
54.9,0.492
54.95,1.405
55,1.209
55.05,0.285
55.1,0.561
55.15,1.075
55.2,0.737
55.25,0.005
55.3,0.137
55.35,0.237
55.4,0.07
55.45,0.172
55.5,0.244
55.55,0.351
55.6,0.547
55.65,0.165
55.7,0.286
55.75,0.334
55.8,0.064
55.85,0.094
55.9,0.19
55.95,0.101
56,0.047
56.05,0.089
56.1,0.303
56.15,0.414
56.2,0.12
56.25,0.03
56.3,0.054
56.35,0.056
56.4,0.005
56.45,0.005
56.5,0.293
56.55,0.495
56.6,0.156
56.65,0.197
56.7,0.283
56.75,0.254
56.8,0.087
56.85,0.212
56.9,0.315
56.95,0.146
57,0.167
57.05,0.007
57.1,0.042
57.15,0.2
57.2,0.231
57.25,0.276
57.3,0.611
57.35,0.36
57.4,0.11
57.45,0.111
57.5,0.124
57.55,0.304
57.6,0.577
57.65,0.6
57.7,0.204
57.75,0.308
57.8,0.003
57.85,0.034
57.9,0.259
57.95,0.362
58,0.077
58.05,0.013
58.1,0.017
58.15,0.077
58.2,0.267
58.25,0.312
58.3,0.203
58.35,0.199
58.4,0.191
58.45,0.131
58.5,0.139
58.55,0.214
58.6,0.063
58.65,0.074
58.7,0.019
58.75,0.084
58.8,0.094
58.85,0.09
58.9,0.128
58.95,0.123
59,0.334
59.05,0.233
59.1,0.051
59.15,0.142
59.2,0.131
59.25,0.135
59.3,0.216
59.35,0.11
59.4,0.003
59.45,0.022
59.5,0.083
59.55,0.149
59.6,0.185
59.65,0.137
59.7,0.147
59.75,0.234
59.8,0.17
59.85,0.217
59.9,0.212
59.95,0.077
60,0.059
60.05,0.099
60.1,0.146
60.15,0.017
60.2,0.023
60.25,0.087
60.3,0.168
60.35,0.149
60.4,0.153
60.45,0.112
60.5,0.116
60.55,0.125
60.6,0.255
60.65,0.112
60.7,0.008
60.75,0.109
60.8,0.243
60.85,0.14
60.9,0.155
60.95,0.213
61,0.028
61.05,0.195
61.1,0.344
61.15,0.127
61.2,0.208
61.25,0.36
61.3,0.2
61.35,0.149
61.4,0.083
61.45,0.075
61.5,0.126
61.55,0.11
61.6,0.185
61.65,0.531
61.7,0.389
61.75,0.005
61.8,0.005
61.85,0.219
61.9,0.352
61.95,0.138
62,0.218
62.05,0.137
62.1,0.041
62.15,0.087
62.2,0.42
62.25,0.529
62.3,0.17
62.35,0.059
62.4,0.005
62.45,0.099
62.5,0.256
62.55,0.298
62.6,0.307
62.65,0.17
62.7,0.087
62.75,2.71
62.8,19.256
62.85,53.9
62.9,90.747
62.95,116.127
63,125.045
63.05,126.502
63.1,124.481
63.15,118.567
63.2,109.548
63.25,106.855
63.3,106.081
63.35,104.609
63.4,102.153
63.45,99.414
63.5,94.891
63.55,90.762
63.6,87.09
63.65,86.88
63.7,85.83
63.75,84.934
63.8,85.168
63.85,85.234
63.9,81.112
63.95,75.24
64,74.449
64.05,72.61
64.1,69.671
64.15,66.74
64.2,64.23
64.25,60.203
64.3,53.443
64.35,50.098
64.4,46.546
64.45,44.923
64.5,45.018
64.55,45.354
64.6,42.822
64.65,38.663
64.7,37.1
64.75,33.65
64.8,28.498
64.85,19.523
64.9,12.805
64.95,18.473
65,22.865
65.05,23.896
65.1,23.362
65.15,22.248
65.2,17.472
65.25,11.215
65.3,9.055
65.35,9.645
65.4,9.725
65.45,8.822
65.5,7.17
65.55,4.761
65.6,2.857
65.65,4.342
65.7,6.27
65.75,7.144
65.8,7.069
65.85,6.924
65.9,6.32
65.95,5.419
66,5.507
66.05,5.477
66.1,6.009
66.15,6.055
66.2,3.98
66.25,1.319
66.3,0.075
66.35,0.12
66.4,0.018
66.45,0.002
66.5,0.003
66.55,0.01
66.6,0.017
66.65,0.029
66.7,0.185
66.75,0.415
66.8,0.31
66.85,0.242
66.9,0.583
66.95,0.444
67,0.224
67.05,0.203
67.1,0.161
67.15,1.003
67.2,1.227
67.25,0.121
67.3,0.052
67.35,0.115
67.4,0.069
67.45,0
67.5,0.084
67.55,0.136
67.6,0.015
67.65,0.024
67.7,0.036
67.75,0.012
67.8,0.018
67.85,0.024
67.9,0.036
67.95,0.024
68,0.048
68.05,0.08
68.1,0.093
68.15,0.098
68.2,0.173
68.25,0.041
68.3,0.005
68.35,0.041
68.4,0.093
68.45,0.104
68.5,0.149
68.55,0.181
68.6,0.105
68.65,0.004
68.7,0.008
68.75,0.003
68.8,0.124
68.85,0.186
68.9,0
68.95,0.01
69,0.019
69.05,0.102
69.1,0.182
69.15,0.079
69.2,0.057
69.25,0.05
69.3,0.139
69.35,0.235
69.4,0.089
69.45,0.085
69.5,0.147
69.55,0.062
69.6,0.183
69.65,0.216
69.7,0.002
69.75,0.007
69.8,0.02
69.85,0.023
69.9,0.041
69.95,0.091
70,0.293
70.05,0.365
70.1,0.029
70.15,0.041
70.2,0.005
70.25,0.049
70.3,0.273
70.35,0.426
70.4,0.182
70.45,0.065
70.5,0.147
70.55,0.107
70.6,0.085
70.65,0.213
70.7,0.218
70.75,0.125
70.8,0.449
70.85,0.485
70.9,0.165
70.95,3.174
71,14.112
71.05,28.842
71.1,40.129
71.15,46.198
71.2,47.711
71.25,49.188
71.3,46.276
71.35,33.626
71.4,25.653
71.45,28.41
71.5,33.391
71.55,32.224
71.6,31.728
71.65,34.622
71.7,34.902
71.75,33.711
71.8,31.972
71.85,30.958
71.9,31.847
71.95,31.112
72,26.706
72.05,22.487
72.1,20.382
72.15,19.396
72.2,16.378
72.25,9.999
72.3,5.225
72.35,2.888
72.4,3.871
72.45,3.449
72.5,2.557
72.55,1.05
72.6,0.028
72.65,0.164
72.7,0.643
72.75,1.658
72.8,2.722
72.85,4.015
72.9,6.553
72.95,9.128
73,11.727
73.05,15.335
73.1,17.156
73.15,16.138
73.2,13.736
73.25,11.911
73.3,9.998
73.35,7.965
73.4,6.496
73.45,4.758
73.5,2.447
73.55,0.69
73.6,0.207
73.65,0.118
73.7,0.225
73.75,0.112
73.8,0.062
73.85,0.051
73.9,0.206
73.95,0.203
74,0.053
74.05,0.221
74.1,0.269
74.15,0.087
74.2,0.176
74.25,0.239
74.3,0.097
74.35,0.175
74.4,0.077
74.45,0.123
74.5,0.342
74.55,0.324
74.6,0
74.65,0.026
74.7,0.187
74.75,0.332
74.8,0.261
74.85,0.232
74.9,0.208
74.95,0.124
75,0.089
75.05,0.201
75.1,0.219
75.15,0.416
75.2,0.703
75.25,0.448
75.3,0.217
75.35,0.222
75.4,0.096
75.45,0.16
75.5,0.172
75.55,0.652
75.6,0.705
75.65,0.092
75.7,0.077
75.75,0.243
75.8,0.234
75.85,0.072
75.9,0.099
75.95,0.11
76,0.063
76.05,0.092
76.1,0.005
76.15,0.005
76.2,0.087
76.25,0.344
76.3,0.423
76.35,0.238
76.4,0.211
76.45,0.273
76.5,0.644
76.55,0.592
76.6,0.044
76.65,0.151
76.7,0.143
76.75,0.025
76.8,0.079
76.85,0.087
76.9,0.029
76.95,0.061
77,0.207
77.05,0.214
77.1,0.171
77.15,0.278
77.2,0.169
77.25,0.035
77.3,0.015
77.35,0.104
77.4,0.133
77.45,0.08
77.5,0.111
77.55,0.082
77.6,0.267
77.65,0.322
77.7,0.231
77.75,0.18
77.8,0.304
77.85,0.428
77.9,0.369
77.95,0.252
78,0.4
78.05,6.612
78.1,22.726
78.15,38.65
78.2,50.726
78.25,64.633
78.3,76.073
78.35,80.037
78.4,78.627
78.45,77.058
78.5,71.98
78.55,64.819
78.6,61.372
78.65,58.664
78.7,58.279
78.75,55.044
78.8,50.418
78.85,41.733
78.9,35.141
78.95,29.646
79,19.498
79.05,15.531
79.1,14.451
79.15,13.615
79.2,13.216
79.25,11.113
79.3,8.461
79.35,5.791
79.4,5.633
79.45,5.895
79.5,6.297
79.55,6.988
79.6,7.783
79.65,8.681
79.7,8.598
79.75,7.827
79.8,5.935
79.85,3.095
79.9,1.095
79.95,0.171
80,0.206
80.05,0.311
80.1,0.246
80.15,0.034
80.2,0.051
80.25,0
80.3,0.04
80.35,0.074
80.4,0.031
80.45,0.123
80.5,0.234
80.55,0.218
80.6,0.167
80.65,0.003
80.7,0
80.75,0.034
80.8,0.051
80.85,0.002
80.9,0.003
80.95,0.126
81,0.249
81.05,0.114
81.1,0.036
81.15,0.002
81.2,0.005
81.25,0.005
81.3,0.003
81.35,0.07
81.4,0.107
81.45,0.003
81.5,0.002
81.55,0.207
81.6,0.308
81.65,0.005
81.7,0.003
81.75,0.024
81.8,4.486
81.85,21.467
81.9,49.76
81.95,76.35
82,89.946
82.05,94.121
82.1,94.755
82.15,94.203
82.2,93.599
82.25,87.917
82.3,80.319
82.35,78.011
82.4,71.903
82.45,68.668
82.5,61.373
82.55,56.909
82.6,53.874
82.65,48.509
82.7,46.941
82.75,44.357
82.8,40.795
82.85,32.867
82.9,24.351
82.95,17.656
83,16.917
83.05,18.372
83.1,19.341
83.15,20.237
83.2,19.897
83.25,18.985
83.3,14.721
83.35,9.004
83.4,5.807
83.45,5.555
83.5,5.745
83.55,5.325
83.6,5.12
83.65,4.188
83.7,2.71
83.75,3.06
83.8,4.627
83.85,5.253
83.9,5.433
83.95,3.062
84,0.586
84.05,0.026
84.1,0.113
84.15,0.299
84.2,0.285
84.25,0.164
84.3,0.091
84.35,0.053
84.4,0.201
84.45,0.347
84.5,0.075
84.55,0.004
84.6,0.052
84.65,0.093
84.7,0.106
84.75,0.107
84.8,0.039
84.85,0.306
84.9,0.62
84.95,1.007
85,1.708
85.05,1.823
85.1,1.641
85.15,1.726
85.2,2.147
85.25,1.733
85.3,1.718
85.35,2.136
85.4,1.694
85.45,1.897
85.5,1.04
85.55,0.227
85.6,0.299
85.65,0.149
85.7,0.003
85.75,0
85.8,0.062
85.85,0.179
85.9,0.157
85.95,0.044
86,0.005
86.05,0.003
86.1,0.076
86.15,0.186
86.2,0.23
86.25,0.193
86.3,0.017
86.35,0.093
86.4,0.137
86.45,0.021
86.5,0.147
86.55,0.182
86.6,0.027
86.65,0.04
86.7,0.052
86.75,0.097
86.8,0.124
86.85,0.219
86.9,0.146
86.95,0.029
87,0.161
87.05,0.485
87.1,0.489
87.15,0.054
87.2,0.11
87.25,0.167
87.3,0.113
87.35,0.189
87.4,0.132
87.45,0.23
87.5,0.133
87.55,0.032
87.6,0.209
87.65,0.269
87.7,0.073
87.75,0.08
87.8,0.075
87.85,0.118
87.9,0.053
87.95,0.205
88,0.224
88.05,0.027
88.1,0.09
88.15,0.187
88.2,0.441
88.25,0.425
88.3,0.111
88.35,0.256
88.4,0.215
88.45,0.125
88.5,0.023
88.55,0.005
88.6,0.089
88.65,0.215
88.7,0.237
88.75,0.286
88.8,0.212
88.85,0.075
88.9,0.114
88.95,0.152
89,0.277
89.05,0.354
89.1,0.119
89.15,0.101
89.2,0.245
89.25,0.259
89.3,0.256
89.35,0.136
89.4,0.008
89.45,0.067
89.5,0.254
89.55,0.241
89.6,0.14
89.65,0.273
89.7,0.11
89.75,0.027
89.8,0.16
89.85,0.262
89.9,0.198
89.95,0.212
90,0.177
90.05,0.206
90.1,0.239
90.15,0.167
90.2,0.177
90.25,0.116
90.3,0.175
90.35,0.044
90.4,0.147
90.45,0.266
90.5,0.165
90.55,0.209
90.6,0.169
90.65,0.151
90.7,0.228
90.75,0.2
90.8,0.053
90.85,0.077
90.9,0.101
90.95,0.291
91,0.326
91.05,0.213
91.1,0.232
91.15,0.336
91.2,0.314
91.25,0.379
91.3,0.234
91.35,0.142
91.4,0.301
91.45,0.332
91.5,0.241
91.55,0.324
91.6,0.076
91.65,0.008
91.7,0.087
91.75,0.26
91.8,0.205
91.85,0.186
91.9,0.346
91.95,0.188
92,0.197
92.05,0.131
92.1,0.163
92.15,0.434
92.2,0.349
92.25,0.087
92.3,0.108
92.35,0.188
92.4,0.041
92.45,0.101
92.5,0.233
92.55,0.177
92.6,0.158
92.65,0.167
92.7,0.083
92.75,0.061
92.8,0.131
92.85,0.245
92.9,0.211
92.95,0.122
93,0.075
93.05,0.186
93.1,0.33
93.15,0.202
93.2,0.08
93.25,0.197
93.3,0.151
93.35,0.035
93.4,0.019
93.45,0.024
93.5,0.096
93.55,0.254
93.6,0.167
93.65,0.005
93.7,0.077
93.75,0.121
93.8,0.099
93.85,0.126
93.9,0
93.95,0.07
94,0.145
94.05,0.146
94.1,0.155
94.15,0.041
94.2,0.075
94.25,0.124
94.3,0.172
94.35,0.222
94.4,0.088
94.45,0.23
94.5,0.173
94.55,0.147
94.6,0.196
94.65,0.113
94.7,0.191
94.75,0.183
94.8,0.058
